start_time,innode,inqueue,status,node_1_startprogress,node_1_end,node_2_startprogress,node_2_end,node_3_startprogress,node_3_end,node_4_startprogress,node_4_end,node_5_startprogress,node_5_end,node_6_startprogress,node_6_end,node_7_startprogress,node_7_end,node_8_startprogress,node_8_end
5367.380228592072,8.0,0.0,4.0,5367.380228592072,5368.343047357435,5368.343047357435,5369.927960726598,5370.630280385875,5370.724147877455,5372.604788656751,5372.7432936363775,5372.766975249484,5373.442596137032,5376.264080619417,5376.545943909436,5377.281419970756,5378.476018978911,5384.190069084701,5384.230072617638
5369.230265460348,8.0,0.0,4.0,5369.748202835189,5369.988063928056,5370.8982808118,5370.99596342334,5373.273450415533,5374.80978822923,5374.80978822923,5374.920019048398,5374.920019048398,5376.2542333629035,5376.627148769131,5376.939623008759,5379.690132366112,5380.741474846618,5384.230072617638,5384.855393788708
5369.462166416793,8.0,0.0,4.0,5369.988063928056,5370.335874249575,5370.99596342334,5371.875539193213,5374.80978822923,5376.04814851516,5376.04814851516,5377.221340753831,5377.221340753831,5379.404240613059,5379.404240613059,5380.18124806683,5380.741474846618,5380.8736373603515,5384.855393788708,5385.61913172177
5370.432233429194,8.0,0.0,4.0,5370.432233429194,5371.455243626649,5372.383553801991,5373.166134389904,5377.334401218145,5378.353492176157,5378.474174221296,5378.62994061543,5379.976538678182,5381.587052794817,5381.587052794817,5383.952883709737,5383.952883709737,5385.020336128994,5385.61913172177,5385.619242899514
5385.779556561008,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5371.1721609084725,8.0,0.0,4.0,5371.455243626649,5372.130254874993,5373.166134389904,5373.405439549206,5378.353492176157,5379.727603220421,5379.727603220421,5380.314108208191,5381.587052794817,5385.327211159406,5385.327211159406,5388.241194580351,5388.241194580351,5388.259937412167,5388.259937412167,5388.797276658327
5373.215036959521,8.0,0.0,4.0,5373.9157906819,5373.922300239548,5374.411410550209,5374.885980544122,5379.727603220421,5381.2134467683745,5381.2134467683745,5382.179307524237,5385.327211159406,5386.0823273102915,5388.241194580351,5389.87001614792,5389.87001614792,5390.603509176236,5390.603509176236,5392.62712666149
5374.082715597151,8.0,0.0,4.0,5374.8340798279205,5375.257748316216,5375.257748316216,5377.6833679698575,5381.2134467683745,5381.4275748639275,5382.179307524237,5382.664065598742,5386.0823273102915,5386.735812138843,5389.87001614792,5390.466801864001,5390.603509176236,5391.163403970769,5392.62712666149,5393.545892322685
5374.799690931369,8.0,0.0,4.0,5375.257748316216,5378.018407593415,5378.018407593415,5378.364442187753,5381.4275748639275,5383.7928640935315,5383.7928640935315,5384.454348757639,5386.735812138843,5386.820290021341,5390.466801864001,5391.776699770158,5391.776699770158,5392.531072095175,5393.545892322685,5393.845252029718
5382.316672816823,5.0,0.0,3.0,5385.789165051614,5386.035054143415,5389.224734875745,5389.360097021787,5390.208454425502,5390.890429137229,5391.179340397336,5392.402835005037,5393.690181960765,5394.8545141872955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5377.024386945097,8.0,0.0,4.0,5378.018407593415,5380.070468733951,5380.070468733951,5381.111902346843,5383.7928640935315,5383.92316392928,5384.454348757639,5385.646349035395,5386.820290021341,5389.709770050257,5391.776699770158,5392.242853947805,5392.531072095175,5392.6693827476165,5393.845252029718,5397.23341096049
5377.83397480926,8.0,0.0,4.0,5380.070468733951,5382.151231359861,5382.151231359861,5382.164521221398,5383.92316392928,5384.379897345821,5385.646349035395,5386.435217053696,5389.709770050257,5391.936887618729,5392.242853947805,5394.997974472127,5394.997974472127,5395.052192088858,5397.23341096049,5398.706237490151
5379.013827652188,8.0,0.0,4.0,5382.151231359861,5382.856298194355,5382.856298194355,5383.072780383164,5384.379897345821,5385.368431937833,5386.435217053696,5388.5517763215485,5391.936887618729,5392.092108651139,5394.997974472127,5395.648021014371,5395.648021014371,5396.474951033156,5398.706237490151,5398.896406462201
5380.61522757426,8.0,0.0,4.0,5382.856298194355,5383.659814716095,5383.659814716095,5384.363202253215,5385.368431937833,5386.1171719922795,5388.5517763215485,5390.44970267666,5392.092108651139,5393.073972555744,5395.648021014371,5395.840199174186,5396.474951033156,5396.851472862865,5398.896406462201,5400.692834467694
5381.172372119396,8.0,0.0,4.0,5383.659814716095,5383.827400998697,5384.363202253215,5387.337116392109,5387.337116392109,5387.867198038652,5390.44970267666,5390.834872920795,5393.073972555744,5393.499604352028,5395.840199174186,5395.938037771418,5396.851472862865,5396.958611363239,5400.692834467694,5401.520485794294
5400.243370855727,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5381.339863389019,8.0,0.0,4.0,5383.827400998697,5385.789165051614,5387.337116392109,5389.224734875745,5389.224734875745,5390.208454425502,5390.834872920795,5391.179340397336,5393.499604352028,5393.690181960765,5395.938037771418,5397.111059251386,5397.111059251386,5397.917569119646,5401.520485794294,5401.924989602695
5383.287611903242,8.0,0.0,4.0,5386.035054143415,5388.0875849940885,5389.360097021787,5390.085027785024,5390.890429137229,5392.405288259031,5392.405288259031,5392.547181264932,5394.8545141872955,5395.296506417609,5397.111059251386,5397.523304882309,5397.917569119646,5399.934178204546,5401.924989602695,5402.066015917444
5385.282836499007,8.0,0.0,4.0,5388.0875849940885,5388.58424452294,5390.085027785024,5390.882759086036,5392.405288259031,5394.20776106214,5394.20776106214,5394.7055589652355,5395.296506417609,5395.751556539164,5397.523304882309,5397.759966770355,5399.934178204546,5400.492082039646,5402.066015917444,5402.109047283969
5385.567931598506,8.0,0.0,4.0,5388.58424452294,5388.9837632311865,5390.882759086036,5392.000375936315,5394.20776106214,5394.806791794906,5394.806791794906,5396.457539330597,5396.457539330597,5398.28020821962,5398.28020821962,5400.377727818168,5400.492082039646,5404.514370084934,5404.514370084934,5404.523883559809
5405.892836057097,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5406.027378346004,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5388.173096571236,8.0,0.0,4.0,5388.9837632311865,5389.760356163732,5392.000375936315,5394.725476468728,5394.806791794906,5394.956035235795,5396.457539330597,5396.5300402481635,5398.28020821962,5398.458326245549,5400.377727818168,5400.941734286311,5404.514370084934,5411.129148831115,5411.129148831115,5411.667779726028
5394.248782610245,6.0,0.0,3.0,5394.248782610245,5396.190389555024,5396.603061169293,5398.78194887289,5398.78194887289,5400.53290258219,5400.53290258219,5401.511629838586,5401.511629838586,5401.951204029863,5409.537362339989,5410.527254911044,-1.0,-1.0,-1.0,-1.0
5394.680161684456,6.0,0.0,3.0,5396.190389555024,5399.699056286063,5399.699056286063,5400.064839674197,5400.53290258219,5401.347572753214,5401.511629838586,5403.1052255315135,5403.1052255315135,5403.269596561083,5410.527254911044,5410.598268739474,-1.0,-1.0,-1.0,-1.0
5402.2636230906965,2.0,0.0,3.0,5406.350668340062,5406.703389175389,5406.793621216067,5408.181501040296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5403.616974291345,2.0,0.0,3.0,5406.703389175389,5406.863805832046,5408.181501040296,5409.018635098284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5404.5593389579235,2.0,0.0,3.0,5406.863805832046,5408.500857761999,5409.018635098284,5409.17530575032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5406.2556774088,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5410.975818421824,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5388.348769066885,8.0,0.0,4.0,5389.760356163732,5390.434660541051,5394.725476468728,5395.044115177042,5395.044115177042,5395.894291459051,5396.5300402481635,5397.278324371526,5398.458326245549,5398.563294550503,5400.941734286311,5402.835522386669,5411.129148831115,5414.038286687805,5414.038286687805,5414.909489970059
5390.059767859313,8.0,0.0,4.0,5390.434660541051,5391.335466315847,5395.044115177042,5395.343793476524,5395.894291459051,5395.978877179856,5397.278324371526,5398.090403227763,5398.563294550503,5399.800679811857,5402.835522386669,5403.208261989818,5414.038286687805,5415.318816798091,5415.318816798091,5415.354636423079
5396.176404214611,6.0,0.0,3.0,5400.301300580334,5401.014666828912,5401.014666828912,5401.569464831136,5401.655456785695,5403.399199339754,5404.690979973226,5405.045048116031,5405.624632214263,5406.213196074615,5412.308630674009,5412.355967948218,-1.0,-1.0,-1.0,-1.0
5412.299626105364,2.0,0.0,3.0,5412.637109640453,5413.751732719878,5415.287941088479,5415.52968008618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5412.389731751477,2.0,0.0,3.0,5413.751732719878,5414.347323890417,5415.52968008618,5416.12062919745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5390.817499480067,8.0,0.0,4.0,5391.335466315847,5391.459929478202,5395.343793476524,5396.449360034521,5396.449360034521,5396.85587424427,5398.090403227763,5399.641125567885,5399.800679811857,5400.49490622231,5403.208261989818,5405.671367997405,5415.318816798091,5416.017883763973,5416.017883763973,5418.111155825027
5391.118931368042,8.0,0.0,4.0,5391.459929478202,5392.6109922118885,5396.449360034521,5396.603061169293,5396.85587424427,5397.072317516422,5399.641125567885,5400.084562862821,5400.49490622231,5400.750905886847,5405.671367997405,5409.537362339989,5416.017883763973,5416.998405099302,5418.111155825027,5419.114355110723
5395.615204235835,8.0,0.0,4.0,5399.699056286063,5400.301300580334,5400.301300580334,5400.696907398414,5401.347572753214,5401.655456785695,5403.1052255315135,5404.690979973226,5404.690979973226,5405.624632214263,5410.598268739474,5412.308630674009,5416.998405099302,5418.577088698099,5419.114355110723,5420.509823781535
5397.893896659369,8.0,0.0,4.0,5401.014666828912,5401.572931160758,5401.572931160758,5401.607695851801,5403.399199339754,5406.404104664937,5406.404104664937,5406.623291971892,5406.623291971892,5410.218296860608,5412.355967948218,5415.058062233351,5418.577088698099,5418.7453412129935,5420.509823781535,5421.221279520415
5414.750031042337,2.0,0.0,3.0,5414.750031042337,5416.565993906167,5416.565993906167,5418.699848203858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5415.0652079834745,2.0,0.0,3.0,5416.565993906167,5417.110027992968,5418.699848203858,5419.028148896795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5415.855941823816,2.0,0.0,3.0,5417.110027992968,5418.279680383998,5419.028148896795,5419.516465999537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5419.166184608349,2.0,0.0,3.0,5419.166184608349,5419.324524781139,5419.516465999537,5420.261492326265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5419.2468715021805,2.0,0.0,3.0,5419.324524781139,5419.618990364073,5420.261492326265,5420.974408157555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5398.454306575196,8.0,0.0,4.0,5401.572931160758,5401.5800315780225,5401.607695851801,5402.145853035489,5406.404104664937,5410.274933468776,5410.274933468776,5410.4730977639765,5410.4730977639765,5413.415883283234,5415.058062233351,5416.009552380493,5418.7453412129935,5419.664973492519,5421.221279520415,5422.123710369227
5400.060371007869,8.0,0.0,4.0,5401.5800315780225,5402.36926530651,5402.36926530651,5404.389280390734,5410.274933468776,5411.8549929911405,5411.8549929911405,5413.825308470799,5413.825308470799,5413.839923492386,5416.009552380493,5416.231269440186,5419.664973492519,5422.481871746654,5422.481871746654,5423.164178053753
5400.6539621744305,8.0,0.0,4.0,5402.36926530651,5402.7807497637905,5404.389280390734,5404.905258180613,5411.8549929911405,5412.423219220865,5413.825308470799,5417.594183582577,5417.594183582577,5418.306371124059,5418.306371124059,5419.707369618643,5422.481871746654,5423.58596308697,5423.58596308697,5424.853125988625
5401.125094079609,8.0,0.0,4.0,5402.7807497637905,5402.852452333038,5404.905258180613,5405.133956085758,5412.423219220865,5414.579738733109,5417.594183582577,5417.659968453285,5418.306371124059,5418.69942555743,5419.707369618643,5421.698669186269,5423.58596308697,5424.160834230104,5424.853125988625,5425.0714607407745
5401.8130923855015,8.0,0.0,4.0,5402.852452333038,5406.350668340062,5406.350668340062,5406.793621216067,5414.579738733109,5414.974467562843,5417.659968453285,5417.908177984095,5418.69942555743,5418.809173304037,5421.698669186269,5423.288879505233,5424.160834230104,5426.033889485931,5426.033889485931,5426.665245727501
5404.8213066459975,8.0,0.0,4.0,5408.500857761999,5411.1847381222415,5411.1847381222415,5411.375686147709,5414.974467562843,5421.478241763,5421.478241763,5422.357174548928,5422.357174548928,5423.669932789699,5423.669932789699,5424.959012573407,5426.033889485931,5428.265430171302,5428.265430171302,5428.882012906235
5408.972390828276,8.0,0.0,4.0,5411.1847381222415,5412.122709692254,5412.122709692254,5413.202690477295,5421.478241763,5421.5574049537945,5422.357174548928,5422.869798914385,5423.669932789699,5424.748526810343,5424.959012573407,5429.719657917045,5429.719657917045,5429.9181037439685,5429.9181037439685,5430.146671810872
5409.552964208938,8.0,0.0,4.0,5412.122709692254,5412.480154901635,5413.202690477295,5413.673072934198,5421.5574049537945,5422.530989910455,5422.869798914385,5423.280902033895,5424.748526810343,5425.2194500564165,5429.719657917045,5429.775358496043,5429.9181037439685,5429.943503414549,5430.146671810872,5431.130260287598
5410.162919673646,8.0,0.0,4.0,5412.480154901635,5412.5880350889565,5413.673072934198,5414.7327178019705,5422.530989910455,5423.532653369928,5423.532653369928,5426.829290871953,5426.829290871953,5428.942944186841,5429.775358496043,5431.369329080309,5431.369329080309,5432.862315757088,5432.862315757088,5433.287102607412
5410.855854691469,8.0,0.0,4.0,5412.5880350889565,5412.637109640453,5414.7327178019705,5415.287941088479,5423.532653369928,5424.328946437798,5426.829290871953,5428.676914063862,5428.942944186841,5429.777458844086,5431.369329080309,5433.706198819489,5433.706198819489,5435.342868072241,5435.342868072241,5437.071612871476
5422.233374542218,8.0,0.0,4.0,5422.233374542218,5422.612189674015,5422.612189674015,5423.848009081235,5424.328946437798,5424.633945415731,5428.676914063862,5429.784229594868,5429.784229594868,5430.447305391366,5433.706198819489,5434.52621856793,5435.342868072241,5436.374241632583,5437.071612871476,5437.3302957112965
5424.721597175437,8.0,0.0,4.0,5424.721597175437,5424.882473600373,5424.882473600373,5425.405650624186,5425.405650624186,5426.377822702687,5429.784229594868,5429.893411138844,5430.447305391366,5430.835819124327,5434.52621856793,5436.14212614374,5436.374241632583,5436.953576669933,5437.3302957112965,5437.577669776604
5425.908895550368,8.0,0.0,4.0,5425.908895550368,5426.127301049279,5426.127301049279,5426.277885320025,5426.377822702687,5426.521176228874,5429.893411138844,5430.761730883087,5430.835819124327,5430.984521409981,5436.14212614374,5436.76515149279,5436.953576669933,5439.534866655661,5439.534866655661,5442.566536935992
5428.282006325963,8.0,0.0,4.0,5428.282006325963,5428.570335508968,5428.570335508968,5429.032609101516,5429.032609101516,5430.631357723022,5430.761730883087,5436.939716997556,5436.939716997556,5437.294467736363,5437.294467736363,5438.014114036527,5439.534866655661,5442.098406086556,5442.566536935992,5443.192497124309
5431.742446690526,8.0,0.0,4.0,5431.742446690526,5432.139114994321,5432.139114994321,5432.838809109074,5432.838809109074,5433.2546532870465,5436.939716997556,5440.052694193391,5440.052694193391,5441.276750221831,5441.276750221831,5443.19248904133,5443.19248904133,5444.276928961426,5444.276928961426,5445.5927673039405
5438.322667680261,1.0,0.0,3.0,5440.2387187828745,5441.069777675527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5440.594229562693,1.0,0.0,3.0,5441.069777675527,5441.136521650422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5441.22866876547,1.0,0.0,3.0,5441.22866876547,5441.4732839189555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5443.416252028286,1.0,0.0,3.0,5443.416252028286,5443.851376259967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5433.519720964247,8.0,0.0,4.0,5433.519720964247,5433.63201128134,5433.63201128134,5434.7433130403515,5434.7433130403515,5435.0989882606,5440.052694193391,5440.318412799605,5441.276750221831,5443.354484754178,5443.354484754178,5444.571886367821,5444.571886367821,5445.896022673081,5445.896022673081,5448.007242081695
5433.961518531911,8.0,0.0,4.0,5433.961518531911,5436.143988792337,5436.143988792337,5442.152458939395,5442.152458939395,5442.228589444526,5442.228589444526,5443.109857746218,5443.354484754178,5444.8745339823045,5444.8745339823045,5444.984098074229,5445.896022673081,5446.491260274971,5448.007242081695,5450.42008089244
5445.183421164619,1.0,0.0,3.0,5445.964564673192,5445.983172125542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5446.278604710595,1.0,0.0,3.0,5446.278604710595,5446.479571731472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5448.897430560388,1.0,0.0,3.0,5449.824911668151,5449.9684535979895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5450.120385594427,1.0,0.0,3.0,5450.120385594427,5450.496029976712,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5435.421967761997,8.0,0.0,4.0,5436.143988792337,5436.671845942791,5442.152458939395,5444.6924394667485,5444.6924394667485,5444.8991913402715,5444.8991913402715,5446.370184909858,5446.370184909858,5447.738167087697,5447.738167087697,5449.527261000311,5449.527261000311,5450.442865270879,5450.442865270879,5452.379675808241
5435.73499330319,8.0,0.0,4.0,5436.671845942791,5436.836743830544,5444.6924394667485,5446.963384985072,5446.963384985072,5447.3261486039455,5447.3261486039455,5447.730151172996,5447.738167087697,5449.409693240453,5449.527261000311,5450.453540178289,5450.453540178289,5450.97508175226,5452.379675808241,5453.062140003608
5450.634738482779,1.0,0.0,3.0,5451.704279948711,5452.7395204371605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5450.897462720066,1.0,0.0,3.0,5452.921825389417,5453.390798084954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5437.3715970681915,8.0,0.0,4.0,5437.3715970681915,5439.604473740547,5446.963384985072,5448.352209311879,5448.352209311879,5448.72280651115,5448.72280651115,5449.8825822940225,5449.8825822940225,5451.1604310755865,5451.1604310755865,5451.862391993487,5451.862391993487,5452.206443884772,5453.062140003608,5455.175525387776
5438.106833672262,8.0,0.0,4.0,5439.604473740547,5440.2387187828745,5448.352209311879,5450.535674646555,5450.535674646555,5451.014567766705,5451.014567766705,5451.02724569796,5451.1604310755865,5451.5248936952385,5451.862391993487,5454.082551965638,5454.082551965638,5457.386111398324,5457.386111398324,5460.125503448163
5442.344680073361,8.0,0.0,4.0,5442.344680073361,5443.241757643122,5450.535674646555,5452.741451342394,5452.741451342394,5453.0651526920765,5453.0651526920765,5454.108510866339,5454.108510866339,5454.134977211687,5454.134977211687,5454.762502686606,5457.386111398324,5458.140196309056,5460.125503448163,5460.709905606603
5444.396622457744,8.0,0.0,4.0,5444.396622457744,5445.964564673192,5452.741451342394,5453.533924686481,5453.533924686481,5453.864245334864,5454.108510866339,5454.8134640160515,5454.8134640160515,5455.649566800044,5455.649566800044,5455.882940549908,5458.140196309056,5459.810507382035,5460.709905606603,5461.9151432286235
5447.870723065781,8.0,0.0,4.0,5447.870723065781,5448.672533319581,5453.533924686481,5453.614366514578,5453.864245334864,5455.468997165744,5455.468997165744,5458.223933645033,5458.223933645033,5460.401057297192,5460.401057297192,5462.6847877002565,5462.6847877002565,5465.417657520179,5465.417657520179,5467.5753185525555
5454.447452515972,7.0,0.0,3.0,5455.119200584335,5455.809113287697,5458.74877109356,5460.42890202294,5461.738605371398,5464.563168374826,5464.563168374826,5464.678285790212,5464.678285790212,5465.336432055849,5466.006715778329,5466.097915738655,5470.3886604887775,5470.795232979072,-1.0,-1.0
5448.0041148943355,8.0,0.0,4.0,5448.672533319581,5449.824911668151,5453.614366514578,5453.833739317164,5455.468997165744,5457.213808248221,5458.223933645033,5460.432408176417,5460.432408176417,5460.686962967227,5462.6847877002565,5463.269770313868,5465.417657520179,5465.965252065972,5467.5753185525555,5471.954095491414
5450.547890504517,8.0,0.0,4.0,5450.547890504517,5451.704279948711,5453.833739317164,5454.418012683,5457.213808248221,5457.298594080862,5460.432408176417,5460.525098544907,5460.686962967227,5460.874280646358,5463.269770313868,5463.61157831861,5465.965252065972,5466.151557907511,5471.954095491414,5472.599963956114
5450.641034947384,8.0,0.0,4.0,5452.7395204371605,5452.921825389417,5454.418012683,5457.692452859921,5457.692452859921,5461.483651990053,5461.483651990053,5462.199030881236,5462.199030881236,5462.75181597521,5463.61157831861,5465.401168246557,5466.151557907511,5466.326961752152,5472.599963956114,5473.411763133391
5451.395975030063,8.0,0.0,4.0,5453.390798084954,5453.740919692736,5457.692452859921,5458.591878938069,5461.483651990053,5461.555949238066,5462.199030881236,5462.934949434543,5462.934949434543,5463.129301333266,5465.401168246557,5465.505113648076,5466.326961752152,5469.706274825542,5473.411763133391,5474.33908565693
5452.047206445821,8.0,0.0,4.0,5453.740919692736,5455.119200584335,5458.591878938069,5458.74877109356,5461.555949238066,5461.738605371398,5462.934949434543,5463.181342890288,5463.181342890288,5464.495135738208,5465.505113648076,5466.006715778329,5469.706274825542,5470.3886604887775,5474.33908565693,5474.344573967
5456.479252335619,8.0,0.0,4.0,5456.479252335619,5456.665165943886,5460.42890202294,5461.068107254553,5464.563168374826,5466.018954662752,5466.018954662752,5468.6588062853325,5468.6588062853325,5468.84044082959,5468.84044082959,5469.854206625478,5470.795232979072,5475.7302065247395,5475.7302065247395,5475.856553673896
5472.6147405573165,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5472.74873213688,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5474.808496167657,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5459.254431942165,8.0,0.0,4.0,5459.254431942165,5459.425482425478,5461.068107254553,5462.8087149259145,5466.018954662752,5466.86291163961,5468.6588062853325,5469.230796188633,5469.230796188633,5469.539352984764,5469.854206625478,5470.221330910835,5475.7302065247395,5476.893853588438,5476.893853588438,5477.655651883183
5461.064146264677,8.0,0.0,4.0,5461.064146264677,5461.825071436412,5462.8087149259145,5463.5383607597105,5466.86291163961,5466.912735484008,5469.230796188633,5469.527997726475,5469.539352984764,5469.774143707423,5470.221330910835,5470.900773538796,5476.893853588438,5477.494184411019,5477.655651883183,5477.695271651757
5476.347918637447,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5476.711890756639,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5462.092307061509,8.0,0.0,4.0,5462.092307061509,5462.685362793848,5463.5383607597105,5464.087851351346,5466.912735484008,5470.11519504324,5470.11519504324,5471.813033885688,5471.813033885688,5472.491092991544,5472.491092991544,5473.209057941322,5477.494184411019,5477.639014447991,5477.695271651757,5483.171961112885
5464.954610493571,8.0,0.0,4.0,5464.954610493571,5465.652696185033,5465.652696185033,5469.147314147936,5470.11519504324,5470.16535965629,5471.813033885688,5475.18759390424,5475.18759390424,5475.717520623749,5475.717520623749,5476.377533036965,5477.639014447991,5478.330695523614,5483.171961112885,5483.216023904531
5469.946679564067,7.0,0.0,3.0,5469.946679564067,5472.025560847876,5472.897489483718,5476.455175777467,5476.455175777467,5477.141476780113,5477.774355772834,5478.900828024383,5479.199169896208,5479.367894843717,5480.843652596743,5480.851085573218,5482.259217738261,5482.7692768479865,-1.0,-1.0
5476.09099887029,2.0,0.0,3.0,5478.7174665060675,5480.0639118826,5481.535242287119,5481.919983241816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5480.4534098377735,2.0,0.0,3.0,5480.991554353107,5481.204110413636,5483.170326041558,5483.615010693069,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5481.376648495957,2.0,0.0,3.0,5481.376648495957,5482.191438362181,5483.615010693069,5483.6568897124735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5466.28909934464,8.0,0.0,4.0,5466.28909934464,5468.179817334617,5469.147314147936,5472.7438086506745,5472.7438086506745,5472.814395212288,5475.18759390424,5475.689978044536,5475.717520623749,5476.323865702669,5476.377533036965,5478.4189841681555,5478.4189841681555,5479.584933439264,5483.216023904531,5484.461327849149
5466.671581552141,8.0,0.0,4.0,5468.179817334617,5468.764454415014,5472.7438086506745,5472.833208557631,5472.833208557631,5474.070898560966,5475.689978044536,5476.21415801539,5476.323865702669,5476.570626488148,5478.4189841681555,5479.961613866,5479.961613866,5481.772414925653,5484.461327849149,5486.900671113606
5466.943047179195,8.0,0.0,4.0,5468.764454415014,5469.756466968019,5472.833208557631,5472.897489483718,5474.070898560966,5474.78729526838,5476.21415801539,5477.774355772834,5477.774355772834,5479.199169896208,5479.961613866,5480.843652596743,5481.772414925653,5482.259217738261,5486.900671113606,5487.3452490053105
5470.407006442269,8.0,0.0,4.0,5472.025560847876,5474.409020611138,5476.455175777467,5477.948021702442,5477.948021702442,5478.320965000878,5478.900828024383,5479.642848768676,5479.642848768676,5482.2891291611095,5482.2891291611095,5482.955791026989,5482.955791026989,5483.571255494518,5487.3452490053105,5488.710287154956
5478.697594455765,3.0,0.0,3.0,5480.0639118826,5480.26744157362,5481.919983241816,5482.889346680366,5484.927290891988,5485.808292628901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
